id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
471,Nikola,Milenković,Milenković,a,,,5.5,146,19,1.6,141,59,4.0,65,28,7,0,0,0,0,456,990,0.7,2.2,4.0,4.0,4.0,79,32,,,156,70,301,112,120,37,197,74,,,,,,,,0.04,0.01,0.05,1.26,0.0,0.33,1.0,1.0,10.33,3,7,90,0,0,1,0,0,0,0,1,0,0,1,0,27,499,1133,0,0.0,0.009999999999999998,0.010000000000000009,1.5699999999999998,0.0,0.0,0.0,0.0,2,9,3,11
472,Murillo,Costa dos Santos,Murillo,a,,,5.5,190,27,1.5,147,62,3.7,76,30,6,0,0,0,0,603,996,0.7,2.0,3.7,3.7,3.7,94,33,100.0,100.0,78,32,98,30,160,54,104,37,,3.0,,,,,,0.1,0.09,0.19,1.27,0.0,0.33,1.0,1.0,9.7,3,6,89,0,0,1,0,0,0,0,0,0,0,1,0,24,704,1130,0,0.12,0.0,0.11999999999999994,1.5699999999999998,0.0,0.0,0.0,0.0,4,5,4,9
473,Ola,Aina,Aina,a,,,4.5,446,90,3.1,104,41,2.0,152,61,1,0,0,0,0,1236,4403,0.4,1.3,2.0,2.0,2.0,176,66,,,143,64,31,6,111,32,74,20,,,,,,,,0.02,0.22,0.24,1.44,0.0,0.42,0.83,1.25,5.83,3,1,58,0,0,0,0,0,0,0,0,0,0,1,0,8,1348,4966,0,0.0,0.0,0.0,1.3600000000000003,0.0,0.0,0.0,0.0,5,2,4,7
474,Jair,Paula da Cunha Filho,Jair Cunha,a,,,4.5,542,146,0.2,343,126,3.3,82,33,8,0,0,0,0,213,129,0.7,2.2,3.3,3.3,3.3,102,39,,,115,52,258,89,411,176,203,79,,,,,,,,0.01,0.0,0.01,1.26,0.0,0.33,1.0,1.0,9.0,3,8,90,0,0,1,0,0,0,0,0,0,0,1,0,22,220,149,0,0.03,0.01,0.04,1.5699999999999998,0.0,0.0,0.0,0.0,2,9,2,11
631,Ibrahim,Mbaye,Mbaye,a,,,6.0,86,57,0.0,500,204,0.0,641,282,0,0,0,0,0,716,104,0.0,0.0,2.2,2.2,0.0,641,282,,,640,281,640,281,636,277,640,281,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
475,Nicolò,Savona,Savona,i,Knee injury - Unknown return date,,4.5,517,137,0.0,642,213,0.0,479,184,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,479,184,0.0,0.0,443,178,445,179,387,168,453,178,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
476,Omar,Richards,O.Richards,a,,,4.0,600,172,0.2,329,121,0.0,397,138,0,0,0,0,0,151,126,0.0,0.0,0.0,0.0,0.0,397,138,,,358,130,350,128,274,101,368,130,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,139,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
477,Zach,Abbott,Abbott,u,Has joined Southampton on loan for the rest of the season,,4.0,635,198,0.2,335,123,0.0,423,155,0,0,0,0,0,0,710,0.0,0.0,0.0,0.0,0.0,423,155,0.0,0.0,384,147,376,145,301,119,394,147,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
478,Luca,Netz,Netz,a,,,4.5,501,130,0.0,529,183,0.7,271,97,0,0,0,0,0,15,21,0.2,0.4,0.7,0.7,1.0,276,106,,,312,117,283,102,374,164,325,117,,,,,,,,0.0,0.0,0.0,0.58,0.0,0.0,4.5,0.0,4.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
479,Tyler,Bindon,Bindon,u,Has joined Charlton Athletic on loan for the rest of the season,,4.0,630,193,0.1,369,135,0.0,419,151,0,0,0,0,0,0,357,0.0,0.0,0.0,0.0,0.0,419,151,0.0,0.0,380,143,372,141,297,115,390,143,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
480,Morgan,Gibbs-White,Gibbs-White,a,,,7.9,10,6,9.4,46,18,6.0,30,15,3,0,0,-1,1,14453,8798,0.8,2.3,6.0,6.0,6.0,43,21,100.0,100.0,40,18,119,73,58,33,57,37,,1.0,1.0,,,,,0.41,0.04,0.45,1.26,0.0,0.33,1.0,1.0,5.0,3,3,90,0,0,1,0,0,0,0,0,0,0,1,0,3,17520,10041,0,0.29999999999999993,0.009999999999999995,0.31000000000000005,1.5699999999999998,0.0,0.0,0.0,0.0,2,0,5,7
482,Callum,Hudson-Odoi,Hudson-Odoi,a,,,5.9,94,61,0.2,345,126,0.3,368,172,0,0,0,-1,1,125,258,0.1,0.2,0.3,0.3,1.0,346,161,100.0,100.0,624,271,320,162,617,265,627,271,,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
483,Dan,Ndoye,Ndoye,a,,,5.5,162,98,0.7,229,77,4.3,53,24,1,0,0,0,0,1958,1129,0.8,2.4,4.3,4.3,4.3,70,31,,,108,41,101,63,51,29,70,42,,,,,,,,0.17,0.31,0.48,1.48,0.0,0.49,0.49,1.47,8.8,3,1,58,0,0,0,0,0,0,0,0,0,0,1,0,5,2239,1209,0,0.0,0.0,0.0,1.3599999999999999,0.0,0.0,0.0,0.0,2,0,4,6
484,Omari,Hutchinson,Hutchinson,u,Has joined AC Milan on loan for the rest of the season,,5.4,226,141,0.1,420,166,0.0,613,262,0,0,0,-1,1,0,482,0.0,0.0,0.0,0.0,0.0,613,262,0.0,0.0,595,253,600,257,578,240,602,255,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
485,Dilane,Bakwa,Bakwa,u,Has joined Lille on loan for the rest of the season,,5.5,170,103,0.0,612,261,0.0,624,270,0,0,0,0,0,0,29,0.0,0.0,0.0,0.0,0.0,624,270,0.0,0.0,612,264,616,265,604,257,617,265,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
486,James,McAtee,McAtee,a,,,5.5,153,92,0.1,456,182,2.3,142,61,2,0,0,0,0,186,96,0.4,1.3,2.3,2.3,2.3,167,73,,,176,68,17,16,599,252,97,50,1.0,,,,,,,0.04,0.15,0.19,1.3,0.0,0.71,0.71,1.07,8.18,3,2,90,0,0,1,0,0,0,0,1,0,0,1,0,20,201,104,0,0.12,0.08999999999999997,0.21000000000000002,1.5700000000000003,0.0,0.0,0.0,0.0,2,1,4,7
487,Nicolás,Domínguez,Dominguez,a,,,5.0,293,177,0.1,473,188,0.3,343,154,0,0,0,0,0,44,61,0.1,0.2,0.3,0.3,1.0,299,126,,,335,154,541,222,498,189,547,219,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
488,Ibrahim,Sangaré,I.Sangaré,a,,,4.9,390,237,0.6,240,81,0.7,273,125,0,0,0,-1,1,503,798,0.1,0.4,0.7,0.7,2.0,185,80,100.0,100.0,190,73,160,97,210,101,209,93,,,,,,,,0.03,0.01,0.04,0.47,0.0,0.0,1.0,1.0,6.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,947,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
489,Ryan,Yates,Yates,a,,,4.5,461,261,1.4,151,44,0.0,454,182,0,0,0,0,0,1323,1436,0.0,0.0,0.0,0.0,0.0,454,182,100.0,100.0,417,162,412,171,347,128,427,167,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393,1524,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
490,Chris,Wood,Wood,a,,,5.9,88,22,1.2,172,26,0.7,299,36,1,0,0,-1,1,871,2324,0.1,0.3,0.7,0.7,1.0,343,40,,,622,69,236,33,213,34,320,37,,,2.0,,,,,0.25,0.02,0.27,0.82,0.0,0.0,2.05,0.0,2.05,3,1,16,0,0,0,0,0,0,0,0,0,0,0,0,3,916,2578,0,0.0,0.0,0.0,0.18000000000000002,0.0,0.0,0.0,0.0,0,0,0,0
491,Igor Jesus,Maciel da Cruz,Igor Jesus,a,,,5.9,105,28,3.0,105,16,1.3,215,22,1,0,0,-1,1,2174,6829,0.2,0.7,1.3,1.3,1.3,247,29,,,213,18,125,12,14,6,66,10,,,4.0,,,,,0.41,0.03,0.44,1.04,0.0,0.0,1.28,0.85,3.84,3,1,31,0,0,0,0,0,0,0,0,0,0,0,0,3,2376,7388,0,0.0,0.0,0.0,0.21999999999999975,0.0,0.0,0.0,0.0,1,0,0,1
493,Arnaud,Kalimuendo,Kalimuendo,a,,,5.4,218,49,0.1,492,68,0.3,357,42,0,0,0,-1,1,332,98,0.1,0.2,0.3,0.3,1.0,323,34,,,589,62,595,67,571,64,596,67,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
558,Xaver,Schlager,Schlager,a,,,5.0,265,164,0.1,426,169,2.7,116,47,3,0,0,0,0,85,101,0.5,1.6,2.7,2.7,2.7,141,59,,,169,62,260,135,154,76,212,94,3.0,,,,,,,0.03,0.03,0.06,1.58,0.0,0.46,1.38,0.92,11.94,3,3,90,0,0,1,0,0,0,0,0,0,0,1,0,20,96,114,0,0.020000000000000004,0.06,0.08,1.5700000000000003,0.0,0.0,0.0,0.0,4,3,3,10
581,Ousmane,Diomande,Diomande,a,,,5.4,231,32,0.6,242,90,0.3,361,129,1,0,0,-1,1,218,894,0.1,0.2,0.3,0.3,1.0,330,122,,,598,210,601,210,581,208,604,210,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,230,974,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
590,Steven,Benda,Benda,a,,,4.5,487,38,0.1,467,53,0.0,464,58,0,0,0,0,0,70,69,0.0,0.0,0.0,0.0,0.0,464,58,,,428,58,425,40,364,39,438,58,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
112,Jan Paul,van Hecke,Van Hecke,a,,,4.9,404,74,7.2,58,23,3.3,83,34,8,0,0,-1,1,1414,9499,0.7,2.0,3.3,3.3,3.3,103,40,,,45,14,141,43,55,11,62,15,,,,,,,,0.07,0.02,0.09,1.75,0.0,0.33,1.67,1.0,7.0,3,8,90,0,0,1,0,0,0,0,0,0,0,1,2,29,1982,11397,0,0.11,0.010000000000000009,0.11999999999999997,0.6500000000000004,0.0,0.0,0.0,0.0,1,3,4,4
147,Tosin,Adarabioyo,Tosin,a,,,4.5,437,86,0.2,352,129,0.0,442,169,0,0,0,0,0,91,158,0.0,0.0,0.0,0.0,0.0,442,169,,,404,161,398,159,332,141,414,161,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
401,Omar,Marmoush,Marmoush,a,,,7.0,28,9,2.2,120,18,1.3,223,25,2,0,0,0,0,6025,3889,0.2,0.6,1.3,1.3,2.0,217,24,,,238,21,63,4,68,15,119,16,,,2.0,,,,,0.27,0.04,0.31,0.7,0.0,0.52,1.04,1.04,2.08,3,2,83,0,0,1,0,0,0,0,0,0,0,1,0,2,6561,4091,0,0.35,0.009999999999999995,0.36,0.6200000000000001,0.0,0.0,0.0,0.0,0,0,0,0
403,Sávio,Moreira de Oliveira,Sávio,a,,,6.5,44,30,0.7,227,75,1.0,256,121,3,0,0,0,0,1667,1159,0.2,0.5,1.0,1.0,3.0,139,57,100.0,100.0,646,286,646,286,645,285,646,286,,,,,,,,0.03,0.4,0.43,0.57,0.0,1.5,0.0,1.5,0.0,3,3,60,0,0,1,0,0,0,0,0,0,0,1,0,14,1836,1355,0,0.02,0.27,0.29,0.38,0.0,0.0,0.0,0.0,0,0,0,0
455,Sandro,Tonali,Tonali,a,,,5.4,212,132,2.8,110,32,3.0,109,43,5,0,0,-1,1,1462,4202,0.6,1.7,3.0,3.0,3.0,129,52,,,227,94,73,47,130,66,152,72,,5.0,,,,,,0.03,0.03,0.06,1.86,0.0,0.35,1.77,1.06,7.09,3,5,90,0,0,1,0,0,0,0,0,0,0,1,0,22,1548,4844,0,0.0,0.009999999999999995,0.009999999999999981,0.6500000000000004,0.0,0.0,0.0,0.0,4,4,4,12
494,Guglielmo,Vicario,Vicario,u,Has joined Juventus on loan for the rest of the season,,4.5,453,33,0.2,349,39,0.0,451,54,0,0,0,0,0,0,352,0.0,0.0,0.0,0.0,0.0,451,54,0.0,0.0,414,54,409,35,343,34,424,54,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
495,Brandon,Austin,Austin,a,,,4.0,601,62,1.0,196,31,0.0,398,36,0,0,0,0,0,967,376,0.0,0.0,0.0,0.0,0.0,398,36,,,359,36,351,15,275,14,369,36,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064,435,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
496,Antonín,Kinský,Kinsky,a,,,4.5,505,42,19.3,14,3,3.0,101,9,6,0,0,0,0,4344,27149,0.7,2.0,3.0,3.0,3.0,118,9,,,67,9,435,44,377,43,177,10,,,,,,,,0.0,0.0,0.0,1.75,2.0,0.33,1.67,1.0,0.0,3,6,90,0,0,1,0,0,0,0,0,0,1,1,0,24,4850,30988,0,0.0,0.0,0.0,0.6500000000000004,0.0,0.0,0.0,0.0,0,2,7,0
497,Martin,Dubravka,Dubravka,a,,,4.0,579,53,18.0,20,4,0.0,383,27,0,0,0,0,0,12907,7715,0.0,0.0,0.0,0.0,0.0,383,27,,,344,27,334,6,256,5,353,27,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14772,9034,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
498,Marcos,Senesi Barón,Senesi,a,,,5.9,96,9,5.4,67,27,1.0,252,85,0,0,0,-1,1,457,10541,0.2,0.5,1.0,1.0,3.0,136,53,,,111,50,243,80,619,212,198,75,,,,,,,,0.0,0.02,0.02,3.87,0.0,0.0,3.0,1.0,16.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,11729,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
499,Pedro,Porro Sauceda,Pedro Porro,a,,,5.5,159,21,11.5,34,12,3.3,93,37,9,0,0,0,0,4114,8375,0.6,1.8,3.3,3.3,5.0,56,23,100.0,100.0,236,96,196,63,87,22,200,77,3.0,1.0,,,,,,0.18,0.1,0.28,0.68,0.0,0.5,1.0,1.0,4.0,3,9,90,0,0,1,0,0,0,0,0,0,0,1,3,32,4359,9876,0,0.019999999999999962,0.1,0.12000000000000005,0.6500000000000001,0.0,0.0,0.0,0.0,1,3,3,4
500,Cristian,Romero,Romero,u,Has joined Atletico Madrid permanently,,5.0,279,46,0.1,416,148,0.0,557,202,0,0,0,0,0,0,228,0.0,0.0,0.0,0.0,0.0,557,202,0.0,0.0,531,201,532,201,488,194,538,201,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
502,Andrew,Robertson,Robertson,a,,,4.5,441,87,3.2,101,39,2.0,151,60,1,0,0,0,0,849,5547,0.4,1.3,2.0,2.0,2.0,175,65,,,81,35,57,12,69,14,61,14,1.0,,,,,,,0.03,0.04,0.07,2.24,0.0,0.0,1.94,0.97,7.26,3,1,29,0,0,0,0,0,0,0,0,0,0,0,0,3,925,6167,0,0.0,0.0,0.0,0.27000000000000046,0.0,0.0,0.0,0.0,0,1,1,1
503,Micky,van de Ven,Van de Ven,a,,,5.0,326,60,3.7,92,36,2.3,140,56,7,0,0,0,0,1736,2983,0.5,1.4,2.3,2.3,3.5,99,36,100.0,100.0,205,86,246,83,523,201,272,99,,,,,,,,0.42,0.01,0.43,0.68,0.0,0.5,1.0,1.0,8.0,3,7,90,0,0,1,0,0,0,0,0,0,0,1,1,28,1809,3384,0,0.85,0.0,0.85,0.6500000000000001,0.0,0.0,0.0,0.0,2,6,4,8
505,Djed,Spence,Spence,u,Has joined Internazionale permanently,,4.5,476,113,0.3,289,109,0.0,460,175,0,0,0,0,0,0,843,0.0,0.0,0.0,0.0,0.0,460,175,0.0,0.0,423,168,419,168,356,153,433,168,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
506,Destiny,Udogie,Udogie,a,,,4.5,506,133,0.4,268,98,2.3,135,53,5,0,0,0,0,144,346,0.5,1.6,2.3,2.3,2.3,162,62,,,267,102,168,51,222,83,260,96,,,,,,,,0.0,0.24,0.24,1.11,0.0,1.05,1.05,1.05,4.19,3,5,60,0,0,1,0,0,0,0,1,0,0,1,0,16,152,388,0,0.0,0.020000000000000018,0.020000000000000018,0.38,0.0,0.0,0.0,0.0,0,3,1,3
507,Ashley,Phillips,Phillips,u,Has joined Middlesbrough permanently,,4.5,528,141,0.0,578,196,0.0,489,187,0,0,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,489,187,0.0,0.0,454,182,456,183,398,172,464,182,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
508,Ben,Davies,Davies,a,,,4.0,587,163,0.9,198,76,0.0,390,135,0,0,0,0,0,360,692,0.0,0.0,0.0,0.0,0.0,390,135,,,351,127,341,123,263,94,360,126,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,758,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
509,Jun'ai,Byfield,Byfield,a,,,4.0,649,211,0.1,487,171,0.0,433,164,0,0,0,0,0,102,50,0.0,0.0,0.0,0.0,0.0,433,164,,,394,156,386,154,314,131,404,156,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
510,James,Rowswell,Rowswell,a,,,4.0,626,190,0.1,443,157,0.0,415,148,0,0,0,0,0,103,65,0.0,0.0,0.0,0.0,0.0,415,148,,,376,140,368,138,293,112,386,140,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
511,João Victor,de Souza Menezes,Souza,u,Has joined FC Porto on loan for the rest of the season,,4.0,648,210,0.2,321,117,0.0,432,163,0,0,0,0,0,0,794,0.0,0.0,0.0,0.0,0.0,432,163,0.0,0.0,393,155,385,153,313,130,403,155,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
512,Mohammed,Kudus,Kudus,a,,,6.5,41,28,0.1,405,157,0.7,308,147,1,0,0,0,0,401,220,0.1,0.3,0.7,0.7,1.0,360,172,100.0,100.0,326,148,225,122,145,72,276,123,,3.0,3.0,,,,,0.07,0.3,0.37,0.9,0.0,0.0,1.76,0.0,8.82,3,1,29,0,0,0,0,0,0,0,0,0,0,0,0,9,430,226,0,0.0,0.16,0.15999999999999998,0.27,0.0,0.0,0.0,0.0,0,0,3,3
513,Xavi,Simons,Xavi,i,Knee injury - Unknown return date,,6.0,77,52,0.0,591,247,0.0,639,280,0,0,0,0,0,12,28,0.0,0.0,0.0,0.0,0.0,639,280,0.0,0.0,635,279,636,279,631,275,636,279,,2.0,4.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
514,Mathys,Tel,Tel,a,,,5.9,108,69,0.3,295,100,2.3,144,63,3,0,0,-1,1,178,755,0.4,1.2,2.3,2.3,2.3,169,75,,,211,85,86,54,38,22,86,48,,4.0,,,,,,0.08,0.05,0.13,1.9,0.0,0.39,1.57,1.17,5.09,3,3,73,0,0,1,0,0,0,0,0,0,0,1,0,9,191,972,0,0.0,0.05000000000000002,0.050000000000000044,0.5100000000000007,0.0,0.0,0.0,0.0,0,0,2,2
515,James,Maddison,Maddison,d,Shoulder injury - 75% chance of playing,,6.4,48,33,0.5,245,83,0.3,375,176,0,0,0,-1,1,19,1763,0.0,0.2,0.2,0.2,1.0,356,168,75.0,75.0,281,129,194,108,163,79,256,115,,,,,,,,0.0,0.04,0.04,3.48,0.0,0.0,0.0,0.0,8.18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
516,Rodrigo,Bentancur,Bentancur,a,,,5.5,137,84,0.2,350,129,2.7,120,50,5,0,0,0,0,111,144,0.5,1.5,2.7,2.7,2.7,144,61,,,193,75,118,72,592,247,193,87,,,,,,,,0.02,0.02,0.04,1.42,0.0,0.4,1.2,0.8,13.6,3,5,90,0,0,1,0,0,0,0,0,0,0,1,0,13,117,163,0,0.05,0.010000000000000002,0.06,0.6499999999999999,0.0,0.0,0.0,0.0,1,11,6,18
517,Wilson,Odobert,Odobert,i,Knee injury - Unknown return date,,5.5,188,116,0.0,649,287,0.0,625,271,0,0,0,0,0,2,4,0.0,0.0,0.0,0.0,0.0,625,271,0.0,0.0,616,268,620,269,609,261,620,268,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
518,Pape Matar,Sarr,P.M.Sarr,u,Has joined Juventus on loan for the rest of the season,,4.9,405,245,0.1,389,146,0.0,536,214,0,0,0,-1,1,0,889,0.0,0.0,0.0,0.0,0.0,536,214,0.0,0.0,506,196,506,203,454,163,515,200,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
519,Conor,Gallagher,Gallagher,a,,,5.4,208,129,0.2,333,119,1.0,241,112,3,0,0,-1,1,125,272,0.2,0.6,1.0,1.0,1.5,235,108,,,585,246,206,113,250,122,312,143,,,,,,,,0.01,0.08,0.09,1.63,0.0,0.7,1.41,1.41,9.14,3,3,83,0,0,1,0,0,0,0,0,0,0,1,0,22,131,308,0,0.0,0.06,0.06000000000000001,0.6199999999999999,0.0,0.0,0.0,0.0,4,1,5,10
520,Lucas,Bergvall,Bergvall,a,,,5.4,232,146,0.2,351,130,0.3,362,169,0,0,0,-1,1,72,215,0.1,0.2,0.3,0.3,1.0,331,152,,,599,256,249,130,238,114,605,257,,,,,,,,0.0,0.02,0.02,3.4,0.0,0.0,4.0,2.0,16.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,238,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
521,Dejan,Kulusevski,Kulusevski,i,Knee injury - Unknown return date,,6.5,39,27,0.0,605,256,0.0,645,286,0,0,0,0,0,10,21,0.0,0.0,0.0,0.0,0.0,645,286,0.0,0.0,644,285,644,285,643,284,644,285,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
